ts_code,start_date,pledge_price,forcast_close_line,is_reach_close_line,close_date
000980.SZ,2017-12-27,11.3935,7.9754499999999995,True,2018-06-11
000980.SZ,2016-12-26,16.6759,11.673129999999999,True,2017-07-17
000980.SZ,2017-11-23,12.4919,8.74433,True,2018-05-02
000980.SZ,2016-12-27,16.8756,11.812919999999998,True,2017-07-17
000980.SZ,2017-11-15,14.0597,9.84179,True,2018-02-06
000980.SZ,2017-07-25,10.5048,7.3533599999999995,True,2018-06-19
000980.SZ,2017-07-19,10.7944,7.556079999999999,True,2018-06-19
000980.SZ,2017-07-12,11.8628,8.30396,True,2018-05-04
000981.SZ,2019-01-30,2.68,1.876,True,2019-05-23
000981.SZ,2018-01-25,7.5481,5.28367,True,2018-11-20
000981.SZ,2019-01-02,2.98,2.086,True,2019-05-20
000981.SZ,2018-12-25,3.17,2.219,True,2019-05-15
000981.SZ,2017-10-09,8.8077,6.16539,True,2018-08-22
000981.SZ,2018-07-13,7.59,5.313,True,2018-11-20
000981.SZ,2017-09-21,8.8447,6.1912899999999995,True,2018-08-22
000981.SZ,2018-01-24,7.437,5.2059,True,2018-11-20
000981.SZ,2018-02-22,7.5944,5.3160799999999995,True,2018-11-20
000981.SZ,2018-08-22,5.63,3.941,True,2018-11-29
000981.SZ,2018-08-17,6.99,4.893,True,2018-11-21
000981.SZ,2018-08-20,6.9,4.83,True,2018-11-21
000981.SZ,2017-08-10,9.1041,6.37287,True,2018-08-21
000981.SZ,2018-08-02,7.26,5.082,True,2018-11-20
000981.SZ,2017-09-27,8.7892,6.1524399999999995,True,2018-08-22
000981.SZ,2018-07-19,7.39,5.172999999999999,True,2018-11-20
000981.SZ,2018-07-20,7.52,5.263999999999999,True,2018-11-20
000981.SZ,2018-07-16,7.73,5.411,True,2018-11-20
000981.SZ,2018-07-12,7.26,5.082,True,2018-11-20
000981.SZ,2018-07-11,7.2,5.04,True,2018-11-21
000981.SZ,2018-07-06,7.1,4.97,True,2018-11-21
000981.SZ,2018-07-05,7.17,5.018999999999999,True,2018-11-21
000981.SZ,2018-06-29,7.06,4.941999999999999,True,2018-11-21
000981.SZ,2018-06-27,7.19,5.033,True,2018-11-21
000981.SZ,2018-06-21,7.11,4.977,True,2018-11-21
000981.SZ,2018-06-22,6.75,4.725,True,2018-11-21
000981.SZ,2017-06-16,8.9466,6.26262,True,2018-08-21
000981.SZ,2018-06-11,8.076,5.6532,True,2018-08-22
000981.SZ,2018-06-07,8.3261,5.82827,True,2018-08-22
000981.SZ,2018-05-23,9.4375,6.606249999999999,True,2018-08-21
000981.SZ,2018-04-27,9.0022,6.30154,True,2018-08-21
000981.SZ,2018-04-10,8.2983,5.808809999999999,True,2018-08-22
000981.SZ,2018-04-09,7.9649,5.57543,True,2018-11-20
000981.SZ,2018-04-11,8.3446,5.84122,True,2018-08-22
000981.SZ,2018-03-30,7.6963,5.38741,True,2018-11-20
000981.SZ,2018-04-02,8.1501,5.70507,True,2018-08-22
000981.SZ,2016-12-02,10.1042,7.07294,True,2018-06-28
000981.SZ,2017-11-30,8.2057,5.74399,True,2018-08-22
000981.SZ,2018-02-27,7.5666,5.29662,True,2018-11-20
000981.SZ,2018-02-14,7.5389,5.277229999999999,True,2018-11-20
000981.SZ,2018-02-06,7.3999,5.17993,True,2018-11-20
000981.SZ,2016-08-24,11.7035,8.19245,True,2017-11-09
000981.SZ,2018-01-23,7.5852,5.30964,True,2018-11-20
000981.SZ,2018-01-25,7.5481,5.28367,True,2018-11-20
000981.SZ,2018-01-18,7.7334,5.413379999999999,True,2018-11-20
000981.SZ,2017-12-20,7.6685,5.3679499999999996,True,2018-11-20
000981.SZ,2017-12-21,8.0575,5.640249999999999,True,2018-08-22
000981.SZ,2017-12-08,8.3076,5.81532,True,2018-08-22
000981.SZ,2017-12-04,8.2705,5.78935,True,2018-08-22
000981.SZ,2017-12-01,8.3354,5.834779999999999,True,2018-08-22
000981.SZ,2017-10-10,8.7892,6.1524399999999995,True,2018-08-22
000981.SZ,2017-08-23,8.7799,6.145929999999999,True,2018-08-22
000981.SZ,2017-08-22,8.8633,6.20431,True,2018-08-22
000981.SZ,2017-08-14,8.9374,6.25618,True,2018-08-22
000981.SZ,2017-08-03,9.1226,6.38582,True,2018-08-21
000981.SZ,2017-07-07,9.1689,6.41823,True,2018-08-21
000981.SZ,2017-07-11,9.1874,6.4311799999999995,True,2018-08-21
000981.SZ,2017-01-17,8.5234,5.96638,True,2018-08-22
000981.SZ,2017-06-23,9.1504,6.405279999999999,True,2018-08-21
000981.SZ,2017-06-22,9.243,6.4700999999999995,True,2018-08-21
000981.SZ,2016-04-08,8.3385,5.83695,True,2018-08-22
000981.SZ,2016-09-26,8.699,6.0893,True,2018-08-22
000981.SZ,2016-08-24,11.7035,8.19245,True,2017-11-09
000981.SZ,2016-05-09,7.8485,5.493949999999999,True,2018-11-20
000989.SZ,2018-04-03,20.5256,14.36792,True,2018-08-03
000989.SZ,2018-04-03,20.5256,14.36792,True,2018-08-03
000989.SZ,2017-12-26,16.8704,11.80928,True,2018-10-18
000989.SZ,2018-04-03,20.5256,14.36792,True,2018-08-03
000989.SZ,2017-12-26,16.8704,11.80928,True,2018-10-18
000989.SZ,2017-12-26,16.8704,11.80928,True,2018-10-18
000989.SZ,2017-12-26,16.8704,11.80928,True,2018-10-18
000989.SZ,2018-10-17,11.8693,8.30851,True,2019-01-30
000989.SZ,2018-10-15,13.1021,9.17147,True,2018-10-29
000989.SZ,2017-10-16,17.6483,12.35381,True,2018-10-17
000989.SZ,2016-08-25,22.375,15.6625,True,2018-07-30
000989.SZ,2016-09-13,23.4204,16.39428,True,2017-05-23
000989.SZ,2016-09-12,23.4846,16.43922,True,2017-05-23
000989.SZ,2016-12-28,19.6698,13.768859999999998,True,2018-08-06
000989.SZ,2016-08-25,22.375,15.6625,True,2018-07-30
000989.SZ,2016-09-13,23.4204,16.39428,True,2017-05-23
000989.SZ,2016-12-28,19.6698,13.768859999999998,True,2018-08-06
000989.SZ,2016-09-12,23.4846,16.43922,True,2017-05-23
000989.SZ,2016-09-13,23.4204,16.39428,True,2017-05-23
000989.SZ,2016-12-28,19.6698,13.768859999999998,True,2018-08-06
000989.SZ,2016-08-25,22.375,15.6625,True,2018-07-30
000989.SZ,2016-09-12,23.4846,16.43922,True,2017-05-23
000989.SZ,2018-08-09,11.6591,8.16137,True,2019-01-30
000989.SZ,2018-08-08,12.4332,8.70324,True,2019-01-29
000989.SZ,2018-08-07,13.6564,9.559479999999999,True,2018-10-26
000989.SZ,2018-07-31,14.0865,9.860549999999998,True,2018-10-19
000989.SZ,2018-04-09,20.3288,14.23016,True,2018-08-03
000989.SZ,2018-04-11,20.5819,14.40733,True,2018-08-03
000996.SZ,2017-10-18,14.04,9.828,True,2018-06-21
000996.SZ,2016-08-26,14.3321,10.03247,True,2018-06-21
000996.SZ,2016-08-26,14.3321,10.03247,True,2018-06-21
000997.SZ,2017-11-16,20.3693,14.258509999999998,True,2018-08-17
000997.SZ,2018-01-09,18.3461,12.84227,True,2018-10-11
000997.SZ,2017-11-16,20.3693,14.258509999999998,True,2018-08-17
000997.SZ,2017-05-10,19.3976,13.57832,True,2018-09-10
000998.SZ,2018-04-11,23.4214,16.394979999999997,True,2018-08-30
000998.SZ,2018-04-20,22.4312,15.701839999999999,True,2018-09-11
000998.SZ,2017-07-26,21.8136,15.26952,True,2018-09-17
000998.SZ,2018-04-11,23.4214,16.394979999999997,True,2018-08-30
000998.SZ,2018-04-20,22.4312,15.701839999999999,True,2018-09-11
000998.SZ,2017-03-09,19.0176,13.31232,True,2018-10-11
000998.SZ,2017-03-09,19.0176,13.31232,True,2018-10-11
000998.SZ,2018-05-18,21.8234,15.276379999999998,True,2018-09-17
000998.SZ,2018-06-22,17.1371,11.99597,True,2018-10-18
000998.SZ,2018-06-12,19.9214,13.944979999999997,True,2018-10-11
000998.SZ,2018-06-13,19.9116,13.93812,True,2018-10-11
000998.SZ,2017-10-11,25.0194,17.51358,True,2018-07-05
000998.SZ,2017-09-20,24.2939,17.00573,True,2018-08-06
000998.SZ,2017-10-17,26.1763,18.32341,True,2018-06-19
000998.SZ,2017-11-20,25.7645,18.03515,True,2018-06-21
000998.SZ,2017-11-07,25.6469,17.95283,True,2018-06-21
000998.SZ,2017-10-26,25.8233,18.07631,True,2018-06-19
000998.SZ,2018-06-22,17.1371,11.99597,True,2018-10-18
000998.SZ,2018-06-13,19.9116,13.93812,True,2018-10-11
000998.SZ,2018-06-12,19.9214,13.944979999999997,True,2018-10-11
000998.SZ,2018-05-18,21.8234,15.276379999999998,True,2018-09-17
000998.SZ,2018-03-22,24.5979,17.218529999999998,True,2018-08-06
000998.SZ,2016-12-22,20.6543,14.458009999999998,True,2018-10-08
000998.SZ,2017-11-27,23.9998,16.79986,True,2018-08-24
000998.SZ,2017-11-20,25.7645,18.03515,True,2018-06-21
000998.SZ,2016-11-15,19.1929,13.435030000000001,True,2018-10-11
000998.SZ,2017-11-07,25.6469,17.95283,True,2018-06-21
000998.SZ,2017-10-26,25.8233,18.07631,True,2018-06-19
000998.SZ,2017-10-17,26.1763,18.32341,True,2018-06-19
000998.SZ,2017-10-11,25.0194,17.51358,True,2018-07-05
000998.SZ,2017-09-20,24.2939,17.00573,True,2018-08-06
000998.SZ,2017-08-04,22.0587,15.44109,True,2018-09-17
000998.SZ,2017-08-02,22.6273,15.83911,True,2018-08-31
000998.SZ,2017-07-31,22.5293,15.770509999999998,True,2018-09-10
000998.SZ,2017-07-26,21.8136,15.26952,True,2018-09-17
000998.SZ,2017-05-23,20.1672,14.11704,True,2018-10-11
000998.SZ,2017-05-22,20.6056,14.423919999999999,True,2018-10-08
000998.SZ,2017-04-20,20.4887,14.34209,True,2018-10-11
000998.SZ,2017-04-11,20.6836,14.478519999999998,True,2018-10-08
000998.SZ,2016-11-22,19.1929,13.435030000000001,True,2018-10-11
001696.SZ,2017-03-21,8.4117,5.88819,True,2018-01-30
001696.SZ,2017-03-21,8.4117,5.88819,True,2018-01-30
001696.SZ,2016-06-22,9.7594,6.831579999999999,True,2017-05-12
002002.SZ,2017-08-18,7.7559,5.42913,True,2018-06-27
002002.SZ,2017-12-18,6.8725,4.81075,True,2018-06-28
002002.SZ,2017-12-07,6.7075,4.69525,True,2018-06-28
002002.SZ,2018-06-27,4.9883,3.4918099999999996,True,2018-07-20
002002.SZ,2018-06-27,4.9883,3.4918099999999996,True,2018-07-20
002002.SZ,2019-04-19,6.6378,4.64646,True,2019-08-08
002002.SZ,2016-01-05,8.0618,5.64326,True,2016-01-26
002002.SZ,2016-01-05,8.0618,5.64326,True,2016-01-26
002002.SZ,2017-06-28,7.4938,5.24566,True,2018-06-27
002002.SZ,2017-06-28,7.4938,5.24566,True,2018-06-27
002002.SZ,2016-01-05,8.0618,5.64326,True,2016-01-26
002002.SZ,2016-01-05,8.0618,5.64326,True,2016-01-26
002002.SZ,2016-01-05,8.0618,5.64326,True,2016-01-26
002002.SZ,2017-06-14,7.1443,5.00101,True,2018-06-27
002002.SZ,2018-07-04,4.1091,2.8763699999999996,True,2018-08-30
002002.SZ,2018-07-04,4.1091,2.8763699999999996,True,2018-08-30
002002.SZ,2018-06-28,4.4944,3.1460799999999995,True,2018-08-29
002002.SZ,2017-09-19,7.6394,5.34758,True,2018-06-27
002002.SZ,2016-01-05,8.0618,5.64326,True,2016-01-26
002002.SZ,2016-01-05,8.0618,5.64326,True,2016-01-26
002002.SZ,2017-06-14,7.1443,5.00101,True,2018-06-27
002002.SZ,2018-06-26,5.5414,3.87898,True,2018-07-19
002002.SZ,2018-06-27,4.9883,3.4918099999999996,True,2018-07-20
002002.SZ,2017-09-11,7.6005,5.3203499999999995,True,2018-06-27
002002.SZ,2018-07-03,4.3265,3.02855,True,2018-08-29
002002.SZ,2016-08-26,6.5208,4.56456,True,2018-06-28
002002.SZ,2016-08-26,6.5208,4.56456,True,2018-06-28
002002.SZ,2018-07-02,4.3067,3.01469,True,2018-08-29
002002.SZ,2018-07-04,4.1091,2.8763699999999996,True,2018-08-30
002002.SZ,2018-07-09,4.0795,2.8556500000000002,True,2018-08-31
002002.SZ,2018-02-06,6.659,4.6613,True,2018-06-28
002002.SZ,2018-06-27,4.9883,3.4918099999999996,True,2018-07-20
002002.SZ,2017-10-17,7.4064,5.18448,True,2018-06-27
002002.SZ,2018-07-12,4.119,2.8832999999999998,True,2018-08-30
002002.SZ,2018-07-09,4.0795,2.8556500000000002,True,2018-08-31
002002.SZ,2018-07-02,4.3067,3.01469,True,2018-08-29
002002.SZ,2018-07-03,4.3265,3.02855,True,2018-08-29
002002.SZ,2018-06-29,4.0696,2.84872,True,2018-08-31
002002.SZ,2018-06-28,4.4944,3.1460799999999995,True,2018-08-29
002002.SZ,2016-01-05,8.0618,5.64326,True,2016-01-26
002002.SZ,2018-06-26,5.5414,3.87898,True,2018-07-19
002002.SZ,2018-02-06,6.659,4.6613,True,2018-06-28
002002.SZ,2018-02-06,6.659,4.6613,True,2018-06-28
002002.SZ,2018-01-08,7.0861,4.9602699999999995,True,2018-06-28
002002.SZ,2017-12-18,6.8725,4.81075,True,2018-06-28
002002.SZ,2017-12-07,6.7075,4.69525,True,2018-06-28
002002.SZ,2017-11-28,6.7755,4.74285,True,2018-06-28
002002.SZ,2017-11-23,6.6978,4.68846,True,2018-06-28
002002.SZ,2017-10-31,7.2899,5.10293,True,2018-06-27
002002.SZ,2017-10-17,7.4064,5.18448,True,2018-06-27
002002.SZ,2017-09-19,7.6394,5.34758,True,2018-06-27
002002.SZ,2017-09-11,7.6005,5.3203499999999995,True,2018-06-27
002002.SZ,2017-08-18,7.7559,5.42913,True,2018-06-27
002002.SZ,2017-06-14,7.1443,5.00101,True,2018-06-27
002002.SZ,2017-05-26,7.0953,4.96671,True,2018-06-28
002002.SZ,2017-05-25,6.8368,4.78576,True,2018-06-28
002002.SZ,2017-05-15,6.9038,4.83266,True,2018-06-28
002002.SZ,2017-03-21,8.3306,5.83142,True,2018-06-26
002002.SZ,2017-03-17,7.9954,5.59678,True,2018-06-26
002002.SZ,2016-12-09,6.9517,4.86619,True,2018-06-28
002002.SZ,2016-12-08,7.0283,4.919809999999999,True,2018-06-28
002002.SZ,2016-04-22,6.8811,4.81677,True,2018-06-28
002004.SZ,2017-12-08,6.2081,4.345669999999999,True,2018-10-11
002004.SZ,2017-09-13,7.2704,5.08928,True,2018-06-19
002004.SZ,2017-11-02,6.9194,4.84358,True,2018-06-19
002004.SZ,2017-11-27,6.3928,4.47496,True,2018-10-11
002004.SZ,2017-12-08,6.2081,4.345669999999999,True,2018-10-11
002004.SZ,2017-09-13,7.2704,5.08928,True,2018-06-19
002004.SZ,2017-11-02,6.9194,4.84358,True,2018-06-19
002004.SZ,2017-11-27,6.3928,4.47496,True,2018-10-11
002004.SZ,2017-08-23,7.2243,5.05701,True,2018-06-19
002004.SZ,2017-06-29,7.1965,5.0375499999999995,True,2018-06-19
002004.SZ,2017-08-01,7.5291,5.27037,True,2018-06-15
002004.SZ,2017-05-22,6.9549,4.86843,True,2018-06-19
002004.SZ,2017-03-10,7.7981,5.45867,True,2018-04-26
002004.SZ,2016-03-10,8.1144,5.680079999999999,True,2018-04-20
002004.SZ,2016-08-04,8.0974,5.6681799999999996,True,2018-04-20
002004.SZ,2016-06-23,7.9105,5.53735,True,2018-04-23
002004.SZ,2016-06-15,7.7509,5.425629999999999,True,2018-04-26
002005.SZ,2016-02-03,5.51,3.8569999999999998,True,2018-07-03
002005.SZ,2017-03-30,5.64,3.9479999999999995,True,2018-07-02
002005.SZ,2016-12-26,5.69,3.983,True,2018-07-02
002005.SZ,2016-12-20,5.73,4.011,True,2018-07-02
002006.SZ,2018-08-16,6.61,4.627,True,2018-10-18
002006.SZ,2016-11-29,12.2101,8.54707,True,2017-04-20
002006.SZ,2018-08-16,6.61,4.627,True,2018-10-18
002006.SZ,2018-05-16,6.768,4.7376,True,2018-10-18
002006.SZ,2016-12-21,11.1263,7.78841,True,2017-05-08
002006.SZ,2016-04-21,13.9203,9.744209999999999,True,2017-01-17
002006.SZ,2016-07-27,12.588,8.811599999999999,True,2017-04-19
002006.SZ,2016-09-07,12.9757,9.082989999999999,True,2017-01-18
002006.SZ,2016-08-04,12.1704,8.51928,True,2017-04-21
002006.SZ,2017-04-07,9.3863,6.57041,True,2018-02-01
002006.SZ,2016-11-29,12.2101,8.54707,True,2017-04-20
002007.SZ,2016-08-24,24.4542,17.117939999999997,True,2018-02-02
002008.SZ,2019-03-22,41.3457,28.941989999999997,True,2019-07-18
002008.SZ,2018-09-17,39.3083,27.515810000000002,True,2019-01-03
002008.SZ,2018-07-25,49.0881,34.36167,True,2018-10-19
002009.SZ,2016-01-28,12.7885,8.95195,True,2018-09-11
002009.SZ,2016-01-28,12.7885,8.95195,True,2018-09-11
002009.SZ,2017-05-15,10.5753,7.40271,True,2018-10-12
002009.SZ,2017-05-15,10.5753,7.40271,True,2018-10-12
002009.SZ,2018-03-09,16.2441,11.370869999999998,True,2018-07-05
002009.SZ,2017-12-19,16.9271,11.84897,True,2018-06-19
002009.SZ,2016-01-04,18.6621,13.063469999999999,True,2016-01-28
002009.SZ,2016-10-14,16.6564,11.65948,True,2017-04-28
002009.SZ,2016-10-11,17.0605,11.94235,True,2017-04-28
002011.SZ,2016-06-17,10.0582,7.040739999999999,True,2018-02-01
002012.SZ,2017-02-15,14.5248,10.16736,True,2018-02-13
002012.SZ,2017-02-21,14.5448,10.18136,True,2018-02-13
002012.SZ,2017-02-15,14.5248,10.16736,True,2018-02-13
002012.SZ,2017-02-16,14.6246,10.237219999999999,True,2018-02-13
002012.SZ,2017-02-21,14.5448,10.18136,True,2018-02-13
002012.SZ,2017-02-16,14.6246,10.237219999999999,True,2018-02-13
002014.SZ,2017-11-13,7.3197,5.12379,True,2018-10-16
002014.SZ,2017-11-14,7.3688,5.15816,True,2018-10-16
002018.SZ,2018-03-09,4.87,3.409,True,2018-05-08
002018.SZ,2018-03-05,4.88,3.416,True,2018-05-08
002018.SZ,2018-02-12,5.13,3.5909999999999997,True,2018-05-07
002018.SZ,2017-05-25,6.4711,4.529769999999999,True,2018-04-26
002019.SZ,2017-06-12,14.3793,10.06551,True,2018-10-11
002019.SZ,2017-04-18,15.6412,10.948839999999999,True,2018-09-17
002019.SZ,2019-04-15,15.4428,10.80996,True,2019-08-05
002019.SZ,2018-02-27,19.644000000000002,13.7508,True,2018-08-03
002019.SZ,2016-05-30,14.7802,10.34614,True,2018-10-11
002019.SZ,2017-12-14,20.7123,14.498609999999998,True,2018-08-01
002019.SZ,2018-07-23,14.2188,9.953159999999999,True,2018-10-12
002019.SZ,2017-11-21,20.7893,14.55251,True,2018-07-30
002019.SZ,2017-10-17,19.9231,13.94617,True,2018-08-02
002019.SZ,2018-07-23,14.2188,9.953159999999999,True,2018-10-12
002019.SZ,2017-04-18,15.6412,10.948839999999999,True,2018-09-17
002019.SZ,2017-12-14,20.7123,14.498609999999998,True,2018-08-01
002019.SZ,2017-11-21,20.7893,14.55251,True,2018-07-30
002019.SZ,2017-10-17,19.9231,13.94617,True,2018-08-02
002019.SZ,2017-06-12,14.3793,10.06551,True,2018-10-11
002019.SZ,2016-08-02,14.1775,9.924249999999999,True,2018-10-12
002019.SZ,2016-05-30,14.7802,10.34614,True,2018-10-11
002020.SZ,2018-06-19,11.4332,8.00324,True,2019-01-03
002020.SZ,2018-06-01,11.4736,8.031519999999999,True,2019-01-03
002020.SZ,2017-03-28,11.5135,8.05945,True,2019-01-03
002021.SZ,2017-07-17,5.95,4.165,True,2018-01-17
002021.SZ,2016-08-15,8.18,5.725999999999999,True,2017-11-21
002021.SZ,2017-06-15,7.15,5.005,True,2017-11-27
002021.SZ,2016-06-30,8.7,6.089999999999999,True,2017-11-20
002021.SZ,2017-06-15,7.15,5.005,True,2017-11-27
002021.SZ,2017-07-31,6.2,4.34,True,2017-12-25
002021.SZ,2016-12-15,8.63,6.041,True,2017-11-20
002023.SZ,2016-04-26,14.1558,9.909059999999998,True,2017-05-23
002023.SZ,2016-04-29,14.2845,9.999149999999998,True,2017-05-23
002026.SZ,2017-12-19,8.2947,5.80629,True,2018-06-21
002026.SZ,2016-12-26,10.9261,7.648269999999999,True,2018-01-15
002026.SZ,2016-12-19,10.7805,7.5463499999999994,True,2018-01-17
002026.SZ,2016-08-12,10.829,7.5803,True,2018-01-17
002026.SZ,2018-02-06,6.7608,4.732559999999999,True,2018-10-11
002026.SZ,2017-12-19,8.2947,5.80629,True,2018-06-21
002026.SZ,2016-11-15,12.0517,8.43619,True,2017-07-17
002026.SZ,2016-12-26,10.9261,7.648269999999999,True,2018-01-15
002026.SZ,2016-12-19,10.7805,7.5463499999999994,True,2018-01-17
002026.SZ,2016-09-21,11.4209,7.994629999999999,True,2017-11-27
002029.SZ,2016-01-08,9.871,6.9097,True,2018-08-08
002029.SZ,2016-03-17,9.2606,6.482419999999999,True,2018-08-20
002029.SZ,2017-08-01,9.1256,6.38792,True,2018-08-30
002031.SZ,2018-04-02,2.71,1.8969999999999998,True,2018-10-11
002031.SZ,2018-04-02,2.71,1.8969999999999998,True,2018-10-11
002031.SZ,2018-04-02,2.71,1.8969999999999998,True,2018-10-11
002031.SZ,2019-04-03,2.67,1.8689999999999998,True,2019-08-06
002031.SZ,2019-03-19,2.69,1.8829999999999998,True,2019-08-06
002031.SZ,2017-11-27,2.84,1.9879999999999998,True,2018-10-11
002031.SZ,2017-11-27,2.84,1.9879999999999998,True,2018-10-11
002031.SZ,2017-11-17,2.92,2.044,True,2018-10-11
002031.SZ,2017-11-15,2.96,2.072,True,2018-09-10
002031.SZ,2017-09-19,3.15,2.2049999999999996,True,2018-06-19
002031.SZ,2017-03-21,3.72,2.604,True,2018-02-01
002031.SZ,2017-03-21,3.72,2.604,True,2018-02-01
002031.SZ,2017-04-12,3.54,2.4779999999999998,True,2018-02-06
002031.SZ,2017-11-15,2.96,2.072,True,2018-09-10
002031.SZ,2017-11-17,2.92,2.044,True,2018-10-11
002031.SZ,2017-09-19,3.15,2.2049999999999996,True,2018-06-19
002031.SZ,2016-03-31,5.4715,3.8300499999999995,True,2016-08-01
002034.SZ,2018-01-15,28.2358,19.76506,True,2018-06-19
002034.SZ,2018-01-15,28.2358,19.76506,True,2018-06-19
002034.SZ,2018-05-17,27.2012,19.04084,True,2018-06-21
002034.SZ,2018-05-17,27.2012,19.04084,True,2018-06-21
002034.SZ,2018-04-19,24.4404,17.10828,True,2018-08-06
002034.SZ,2018-04-19,24.4404,17.10828,True,2018-08-06
002034.SZ,2018-01-15,28.2358,19.76506,True,2018-06-19
002034.SZ,2017-07-03,24.7891,17.35237,True,2018-08-06
002034.SZ,2018-04-19,24.4404,17.10828,True,2018-08-06
002034.SZ,2018-01-15,28.2358,19.76506,True,2018-06-19
002034.SZ,2018-06-21,17.8965,12.52755,True,2018-10-11
002034.SZ,2017-12-01,33.3505,23.345349999999996,True,2018-06-13
002034.SZ,2016-09-19,19.4768,13.63376,True,2018-09-27
002034.SZ,2018-06-21,17.8965,12.52755,True,2018-10-11
002034.SZ,2017-12-01,33.3505,23.345349999999996,True,2018-06-13
002034.SZ,2017-07-03,24.7891,17.35237,True,2018-08-06
002034.SZ,2017-04-28,28.9449,20.26143,True,2018-06-19
002034.SZ,2017-04-17,27.0501,18.93507,True,2018-06-21
002034.SZ,2017-03-01,32.81,22.967,True,2018-06-14
002034.SZ,2016-09-19,19.4768,13.63376,True,2018-09-27
002034.SZ,2016-05-13,17.7305,12.411349999999999,True,2018-10-11
002034.SZ,2016-02-04,18.2805,12.796349999999999,True,2018-10-11
002035.SZ,2017-06-21,14.8835,10.41845,True,2018-09-03
002035.SZ,2017-05-23,14.0396,9.82772,True,2018-09-06
002035.SZ,2019-04-22,13.9133,9.73931,True,2019-08-06
002035.SZ,2017-05-08,13.7452,9.62164,True,2018-09-17
002035.SZ,2017-06-21,14.8835,10.41845,True,2018-09-03
002035.SZ,2017-05-23,14.0396,9.82772,True,2018-09-06
002035.SZ,2017-05-08,13.7452,9.62164,True,2018-09-17
002036.SZ,2017-05-05,13.0322,9.122539999999999,True,2018-07-06
002036.SZ,2017-03-02,14.564,10.194799999999999,True,2018-02-06
002036.SZ,2016-12-14,14.1906,9.93342,True,2018-02-06
002036.SZ,2017-01-19,13.1846,9.22922,True,2018-07-06
002036.SZ,2016-09-21,18.9767,13.28369,True,2017-01-16
002036.SZ,2017-08-15,12.5213,8.764909999999999,True,2018-08-06
002036.SZ,2018-07-17,9.5349,6.67443,True,2018-10-11
002036.SZ,2018-03-02,12.5136,8.75952,True,2018-08-06
002036.SZ,2018-02-05,10.3822,7.267539999999999,True,2018-10-08
002036.SZ,2017-08-15,12.5213,8.764909999999999,True,2018-08-06
002036.SZ,2016-09-21,18.9767,13.28369,True,2017-01-16
002036.SZ,2016-06-24,13.3285,9.32995,True,2018-07-06
002036.SZ,2016-05-13,13.0164,9.11148,True,2018-07-06
002036.SZ,2016-01-15,16.9594,11.871579999999998,True,2017-05-25
002038.SZ,2018-06-26,23.7072,16.59504,True,2018-10-16
002038.SZ,2017-12-19,20.5659,14.396129999999998,True,2019-06-06
002041.SZ,2018-02-05,10.8534,7.59738,True,2018-06-20
002041.SZ,2018-06-04,7.95,5.5649999999999995,True,2018-10-16
002041.SZ,2018-01-25,11.9477,8.363389999999999,True,2018-06-01
002041.SZ,2018-06-05,7.96,5.572,True,2018-10-16
002041.SZ,2018-06-01,8.08,5.656,True,2018-10-15
002041.SZ,2018-01-23,12.0472,8.43304,True,2018-06-01
002041.SZ,2018-06-04,7.95,5.5649999999999995,True,2018-10-16
002041.SZ,2018-02-05,10.8534,7.59738,True,2018-06-20
002041.SZ,2017-02-06,19.2144,13.45008,True,2017-04-27
002041.SZ,2017-01-24,18.1552,12.708639999999999,True,2017-05-22
002043.SZ,2017-04-10,13.5839,9.50873,True,2017-11-22
002043.SZ,2017-03-30,12.5804,8.80628,True,2018-05-25
002043.SZ,2017-03-30,12.5804,8.80628,True,2018-05-25
002043.SZ,2017-04-10,13.5839,9.50873,True,2017-11-22
002043.SZ,2017-04-10,13.5839,9.50873,True,2017-11-22
002043.SZ,2018-07-04,7.3089,5.11623,True,2018-10-18
002043.SZ,2017-04-10,13.5839,9.50873,True,2017-11-22
002043.SZ,2017-03-30,12.5804,8.80628,True,2018-05-25
002043.SZ,2018-04-27,8.9589,6.271229999999999,True,2018-10-11
002043.SZ,2018-03-14,10.8047,7.563289999999999,True,2018-06-25
002043.SZ,2016-09-23,12.5897,8.81279,True,2018-05-25
002043.SZ,2017-12-21,10.9353,7.65471,True,2018-06-21
002043.SZ,2017-05-11,12.3574,8.650179999999999,True,2018-05-25
002043.SZ,2017-03-30,12.5804,8.80628,True,2018-05-25
002044.SZ,2018-07-16,19.6853,13.77971,True,2018-08-03
002044.SZ,2018-07-16,19.6853,13.77971,True,2018-08-03
002044.SZ,2018-03-08,16.4841,11.538870000000001,True,2018-08-17
002044.SZ,2018-02-26,15.2405,10.66835,True,2019-06-25
002044.SZ,2018-01-18,15.7932,11.05524,True,2018-10-23
002044.SZ,2017-12-19,14.2318,9.962259999999999,True,2019-07-10
002045.SZ,2016-11-23,13.0468,9.13276,True,2018-06-08
002045.SZ,2016-12-22,11.2553,7.87871,True,2018-06-14
002045.SZ,2016-12-26,11.0508,7.7355599999999995,True,2018-06-14
002045.SZ,2016-12-27,11.4208,7.994559999999999,True,2018-06-14
002045.SZ,2016-12-26,11.0508,7.7355599999999995,True,2018-06-14
002045.SZ,2016-12-27,11.4208,7.994559999999999,True,2018-06-14
002045.SZ,2016-12-22,11.2553,7.87871,True,2018-06-14
002045.SZ,2016-11-23,13.0468,9.13276,True,2018-06-08
