ts_code,start_date,pledge_price,forcast_close_line,close_date,current_ratio,quick_ratio,cash_ratio,inv_turn,ar_turn,ca_turn,netprofit_margin,grossprofit_margin,roe,debt_to_assets,op_yoy,ebt_yoy,assets_yoy,tr_yoy,or_yoy,q_gr_yoy,q_gr_qoq,q_sales_yoy,q_sales_qoq,q_op_yoy,q_op_qoq,q_profit_yoy,q_profit_qoq,revenue
000839.SZ,2018/2/12,6.774,4.7418,2018/6/21,0.712,0.4296,0.3782,0.8963,2.0887,0.3964,-1.1489,14.3646,-0.0056,57.0063,-100.1068,-100.0193,2.4803,-16.9936,-16.9936,-24.9647,-13.808,-24.9647,-13.808,-119.0062,-200.6889,-128.6729,-250.3671,3974368077
000839.SZ,2018/1/24,8.6529,6.05703,2018/6/15,0.712,0.4296,0.3782,0.8963,2.0887,0.3964,-1.1489,14.3646,-0.0056,57.0063,-100.1068,-100.0193,2.4803,-16.9936,-16.9936,-24.9647,-13.808,-24.9647,-13.808,-119.0062,-200.6889,-128.6729,-250.3671,3974368077
000839.SZ,2017/12/12,8.9792,6.28544,2018/5/28,0.712,0.4296,0.3782,0.8963,2.0887,0.3964,-1.1489,14.3646,-0.0056,57.0063,-100.1068,-100.0193,2.4803,-16.9936,-16.9936,-24.9647,-13.808,-24.9647,-13.808,-119.0062,-200.6889,-128.6729,-250.3671,3974368077
000839.SZ,2017/12/8,9.0484,6.33388,2018/5/28,0.712,0.4296,0.3782,0.8963,2.0887,0.3964,-1.1489,14.3646,-0.0056,57.0063,-100.1068,-100.0193,2.4803,-16.9936,-16.9936,-24.9647,-13.808,-24.9647,-13.808,-119.0062,-200.6889,-128.6729,-250.3671,3974368077
000861.SZ,2017/10/23,3.6419,2.54933,2018/6/8,1.4739,0.6021,0.568,0.2067,3.2049,0.1829,6.8477,38.8052,2.0945,68.4322,60.125,37.2599,-0.2851,29.4755,29.4755,30.9557,0.1451,30.9557,0.1451,53.0191,-0.2943,1.8674,-16.5433,2506985585
000861.SZ,2016/11/16,5.0673,3.54711,2017/5/23,2.833,1.1697,1.0707,0.1961,6.667,0.168,8.1657,34.8816,2.1171,67.6964,-36.4003,-32.044,2.0354,-3.4608,-3.4608,-5.5143,-2.0951,-5.5143,-2.0951,-47.3278,10.7678,-48.0296,-5.8712,620471609.2
000861.SZ,2017/11/8,3.5228,2.46596,2018/6/15,1.4739,0.6021,0.568,0.2067,3.2049,0.1829,6.8477,38.8052,2.0945,68.4322,60.125,37.2599,-0.2851,29.4755,29.4755,30.9557,0.1451,30.9557,0.1451,53.0191,-0.2943,1.8674,-16.5433,2506985585
000861.SZ,2017/10/26,3.6518,2.55626,2018/6/8,1.4739,0.6021,0.568,0.2067,3.2049,0.1829,6.8477,38.8052,2.0945,68.4322,60.125,37.2599,-0.2851,29.4755,29.4755,30.9557,0.1451,30.9557,0.1451,53.0191,-0.2943,1.8674,-16.5433,2506985585
000861.SZ,2016/11/28,5.0376,3.52632,2017/7/17,2.833,1.1697,1.0707,0.1961,6.667,0.168,8.1657,34.8816,2.1171,67.6964,-36.4003,-32.044,2.0354,-3.4608,-3.4608,-5.5143,-2.0951,-5.5143,-2.0951,-47.3278,10.7678,-48.0296,-5.8712,620471609.2
000863.SZ,2017/11/20,5.8712,4.10984,2018/6/21,3.536,0.3848,0.2989,0.0619,7.5217,0.0858,1.8015,34.2947,0.5906,54.5705,-52.6802,-50.8592,2.6585,1.8336,1.8336,190.3579,313.2614,190.3579,313.2614,2051.2574,257.1688,3823.379,217.9303,1379450690
000863.SZ,2017/11/24,5.6317,3.94219,2018/10/11,3.0892,0.3484,0.1358,0.0924,13.1401,0.1322,5.7301,36.5059,1.7553,54.16,96.1658,66.4046,2.7488,36.8219,36.8219,273.3516,-32.6436,273.3516,-32.6436,346.9388,-36.2368,252.7703,-40.6162,1633023637
000863.SZ,2017/2/27,7.9798,5.58586,2017/11/27,4.8299,0.3318,0.3262,0.1686,21.9236,0.2348,9.0855,34.6774,4.1616,51.3969,-71.527,-69.4197,-5.7142,-63.1025,-63.1025,-31.1304,1028.1651,-31.1304,1028.1651,-57.0241,883.0297,-62.1987,569.4371,174256852.8
000863.SZ,2017/8/21,6.5289,4.57023,2018/2/6,4.8299,0.3318,0.3262,0.1686,21.9236,0.2348,9.0855,34.6774,4.1616,51.3969,-71.527,-69.4197,-5.7142,-63.1025,-63.1025,-31.1304,1028.1651,-31.1304,1028.1651,-57.0241,883.0297,-62.1987,569.4371,174256852.8
000863.SZ,2016/11/4,8.7331,6.11317,2017/11/17,4.8299,0.3318,0.3262,0.1686,21.9236,0.2348,9.0855,34.6774,4.1616,51.3969,-71.527,-69.4197,-5.7142,-63.1025,-63.1025,-31.1304,1028.1651,-31.1304,1028.1651,-57.0241,883.0297,-62.1987,569.4371,174256852.8
000881.SZ,2017/10/30,15.9349,11.15443,2018/2/6,1.577,1.3892,0.977,4.4681,4.0574,0.7823,6.675,18.6264,7.4313,51.7185,60.9906,32.1815,4.0743,110.7148,110.7148,105.9061,20.3523,105.9061,20.3523,154.126,82.9686,88.214,79.549,1325821014
000881.SZ,2018/1/25,12.7081,8.89567,2018/6/13,1.6529,1.4324,1.0223,2.2503,1.4287,0.3496,4.9742,18.7372,2.1322,50.9929,-2.6509,-9.5735,1.5971,5.1004,5.1004,-2.6983,16.8192,-2.6983,16.8192,5.5777,172.8462,-5.9301,209.1113,4785436312
000881.SZ,2017/3/29,25.7127,17.99889,2017/7/17,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000881.SZ,2017/2/22,25.7426,18.01982,2017/7/17,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000881.SZ,2017/2/23,25.6233,17.93631,2017/7/17,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000881.SZ,2017/2/28,25.0466,17.53262,2017/7/17,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000881.SZ,2017/3/1,25.0565,17.53955,2017/7/17,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000881.SZ,2017/3/3,27.0352,18.92464,2017/5/9,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000881.SZ,2017/3/10,26.2198,18.35386,2017/5/11,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000881.SZ,2017/3/13,26.1403,18.29821,2017/5/11,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000881.SZ,2017/3/20,26.4784,18.53488,2017/5/11,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000881.SZ,2017/3/22,25.6531,17.95717,2017/7/17,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000881.SZ,2017/3/23,25.663,17.9641,2017/7/17,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000881.SZ,2017/3/28,25.5039,17.85273,2017/7/17,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000881.SZ,2017/2/24,26.2497,18.37479,2017/5/11,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000881.SZ,2017/2/27,26.0508,18.23556,2017/7/17,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000881.SZ,2016/11/15,23.8236,16.67652,2017/8/3,1.5708,1.3293,0.9504,1.7234,1.7101,0.336,5.8008,17.979,2.8218,53.8882,30.5345,17.3266,3.4586,119.5423,119.5423,125.4909,39.2173,125.4909,39.2173,65.2139,258.6277,43.747,162.152,4384445609
000882.SZ,2017/6/23,3.5496,2.48472,2018/10/11,1.3244,1.0783,0.8153,0.6109,3.16735,0.2197,34.504,44.0128,3.9231,41.7652,1191.8738,824.7901,1.9452,20.3646,20.3646,20.607,14.5465,20.607,14.5465,152.1475,-97.8459,255.5327,-94.3034,1253300455
000885.SZ,2017/3/24,24.7021,17.29147,2017/4/24,0.5902,0.4435,0.3762,1.7728,9.0635,0.7521,0.7789,28.7642,0.0092,52.8981,118.6914,143.6914,-49.1704,20.4117,20.4117,20.4117,-18.7085,20.4117,-18.7085,118.6914,-76.08,112.4357,-88.9982,3800841777
000887.SZ,2016/9/13,21.1069,14.77483,2018/2/6,2.3047,1.7345,1.3851,4.9217,5.1432,1.5516,9.8006,28.4001,16.034,49.4019,28.7992,27.8516,29.357,40.386,40.386,61.4369,59.6056,61.4369,59.6056,98.8088,-44.9182,78.4659,-46.1212,6098165753
000887.SZ,2018/4/19,15.8323,11.08261,2018/9/3,2.2157,1.6186,1.4549,2.9202,3.2464,1.0559,12.1406,28.4622,13.1472,47.9384,9.1021,7.277,7.0566,11.5847,11.5847,7.7969,-13.2123,7.7969,-13.2123,12.1995,3.4562,5.1585,8.3425,2657323906
000887.SZ,2018/7/6,12.5596,8.79172,2019/8/13,2.7403,2.0838,1.9824,1.9105,1.9546,0.653,8.2451,27.2248,5.3821,48.9698,-35.1468,-35.0197,7.5639,-8.4622,-8.4622,-4.3177,10.0657,-4.3177,10.0657,-54.021,-51.1099,-55.3085,-54.1369,5582125223
000887.SZ,2018/2/7,12.7541,8.92787,2018/10/29,2.2157,1.6186,1.4549,2.9202,3.2464,1.0559,12.1406,28.4622,13.1472,47.9384,9.1021,7.277,7.0566,11.5847,11.5847,7.7969,-13.2123,7.7969,-13.2123,12.1995,3.4562,5.1585,8.3425,2657323906
000887.SZ,2018/1/22,16.4172,11.49204,2018/8/30,2.4518,1.7852,1.6448,2.0554,2.2566,0.7468,11.6692,28.52,8.8408,46.5719,7.6778,7.7956,2.9519,13.317,13.317,3.5104,0.5065,3.5104,0.5065,-0.8446,-13.7261,1.2624,-16.5006,12367838167
000887.SZ,2017/12/15,16.2542,11.37794,2018/8/30,2.4518,1.7852,1.6448,2.0554,2.2566,0.7468,11.6692,28.52,8.8408,46.5719,7.6778,7.7956,2.9519,13.317,13.317,3.5104,0.5065,3.5104,0.5065,-0.8446,-13.7261,1.2624,-16.5006,12367838167
000887.SZ,2017/11/21,17.4817,12.23719,2018/8/15,2.4518,1.7852,1.6448,2.0554,2.2566,0.7468,11.6692,28.52,8.8408,46.5719,7.6778,7.7956,2.9519,13.317,13.317,3.5104,0.5065,3.5104,0.5065,-0.8446,-13.7261,1.2624,-16.5006,12367838167
000889.SZ,2018/8/15,12.8101,8.96707,2019/7/22,1.393,1.3428,1.1728,22.249,1.4268,0.7708,5.1496,14.9489,2.2982,31.082,-23.7217,-22.9073,0.0418,18.1442,18.1442,1.6528,-4.0695,1.6528,-4.0695,-34.4327,-39.5543,-37.9338,-40.5434,1623250802
000889.SZ,2016/10/27,16.3689,11.45823,2018/12/12,1.3699,1.3386,1.1904,91.5638,3.4767,1.7596,8.3439,19.8205,8.0747,32.3518,12.9273,12.6487,65.2247,43.8161,43.8161,16.1102,-3.0003,16.1102,-3.0003,56.1952,84.3059,78.2768,98.2801,828482939
000889.SZ,2018/10/26,12.1327,8.49289,2019/8/9,1.393,1.3428,1.1728,22.249,1.4268,0.7708,5.1496,14.9489,2.2982,31.082,-23.7217,-22.9073,0.0418,18.1442,18.1442,1.6528,-4.0695,1.6528,-4.0695,-34.4327,-39.5543,-37.9338,-40.5434,1623250802
000889.SZ,2016/1/4,14.1355,9.89485,2016/1/13,1.8038,1.7821,1.5181,33.2632,0.9063,0.3585,11.0403,25.1225,2.1209,18.461,-8.5186,-8.1419,-16.9182,-30.4452,-30.4452,-30.4452,-21.0833,-30.4452,-21.0833,-8.5186,-64.7852,10.388,24.8696,890191726.2
000889.SZ,2017/12/14,13.9526,9.76682,2019/1/30,1.3699,1.3386,1.1904,91.5638,3.4767,1.7596,8.3439,19.8205,8.0747,32.3518,12.9273,12.6487,65.2247,43.8161,43.8161,16.1102,-3.0003,16.1102,-3.0003,56.1952,84.3059,78.2768,98.2801,828482939
000889.SZ,2016/1/5,12.8793,9.01551,2016/1/28,1.8038,1.7821,1.5181,33.2632,0.9063,0.3585,11.0403,25.1225,2.1209,18.461,-8.5186,-8.1419,-16.9182,-30.4452,-30.4452,-30.4452,-21.0833,-30.4452,-21.0833,-8.5186,-64.7852,10.388,24.8696,890191726.2
000890.SZ,2017/3/27,10.8162,7.57134,2017/7/17,1.0297,0.9695,0.3062,2.6774,1.8717,0.18,2.7409,12.4876,3.5351,90.0913,-32.2843,-30.329,11.5238,26.7963,26.7963,20.9391,-7.7176,20.9391,-7.7176,2.0487,102.8242,-4.0909,125.7935,516354274
000890.SZ,2017/11/2,6.96,4.872,2018/8/17,1.0232,1.0151,0.1583,14.2936,3.777,0.1245,4.3789,11.0702,4.6932,89.6179,59.1114,58.0985,-9.9377,-17.1482,-17.1482,-17.22,-7.8712,-17.22,-7.8712,96.896,464.0519,62.1416,462.11,1698089207
000890.SZ,2016/10/24,12.2979,8.60853,2017/4/27,1.0297,0.9695,0.3062,2.6774,1.8717,0.18,2.7409,12.4876,3.5351,90.0913,-32.2843,-30.329,11.5238,26.7963,26.7963,20.9391,-7.7176,20.9391,-7.7176,2.0487,102.8242,-4.0909,125.7935,516354274
000890.SZ,2016/12/28,11.6559,8.15913,2017/5/10,1.0297,0.9695,0.3062,2.6774,1.8717,0.18,2.7409,12.4876,3.5351,90.0913,-32.2843,-30.329,11.5238,26.7963,26.7963,20.9391,-7.7176,20.9391,-7.7176,2.0487,102.8242,-4.0909,125.7935,516354274
000890.SZ,2016/10/19,12.6041,8.82287,2017/4/26,1.2601,1.199,0.3332,1.3972,0.9726,0.0827,1.6177,9.6973,1.0461,90.85,-59.75,-63.1587,14.3336,32.7283,32.7283,32.7283,83.9981,32.7283,83.9981,-59.75,133.0635,-61.63,67.4376,2004295821
000890.SZ,2016/9/29,11.5571,8.08997,2017/5/10,1.0297,0.9695,0.3062,2.6774,1.8717,0.18,2.7409,12.4876,3.5351,90.0913,-32.2843,-30.329,11.5238,26.7963,26.7963,20.9391,-7.7176,20.9391,-7.7176,2.0487,102.8242,-4.0909,125.7935,516354274
000892.SZ,2017/1/4,13.88,9.716,2017/7/10,5.645,4.2167,2.7696,0.3532,0.376,0.079,-15.6045,12.396,-1.4797,19.4186,-164.2781,-150.148,0.4425,0.3675,0.3675,-9.5455,616.576,-9.5455,616.576,-107.816,82.4654,-117.976,63.0875,431933455.6
000892.SZ,2017/4/24,9.68,6.776,2018/5/30,3.9894,2.7208,2.4714,0.0976,0.1492,0.0623,19.2392,60.0719,1.5932,26.7155,306.4527,299.855,5.4,0.6053,0.6053,-20.6696,124.6392,-20.6696,124.6392,1280.5232,402.209,486.1695,422.5119,527317483.7
000892.SZ,2016/11/24,15.1,10.57,2017/4/24,7.2134,5.6953,4.0335,0.042,0.0448,0.0098,-93.0685,25.5126,-1.079,16.6578,-141.025,-138.0806,-2.4956,367.4769,367.4769,367.4769,-95.7368,367.4769,-95.7368,-141.025,-110.7094,-139.0144,-110.9009,254078712.2
000892.SZ,2016/10/25,15.44,10.808,2017/4/17,7.2134,5.6953,4.0335,0.042,0.0448,0.0098,-93.0685,25.5126,-1.079,16.6578,-141.025,-138.0806,-2.4956,367.4769,367.4769,367.4769,-95.7368,367.4769,-95.7368,-141.025,-110.7094,-139.0144,-110.9009,254078712.2
000892.SZ,2016/12/23,13.82,9.674,2017/7/10,5.645,4.2167,2.7696,0.3532,0.376,0.079,-15.6045,12.396,-1.4797,19.4186,-164.2781,-150.148,0.4425,0.3675,0.3675,-9.5455,616.576,-9.5455,616.576,-107.816,82.4654,-117.976,63.0875,431933455.6
000892.SZ,2018/2/6,7.18,5.026,2018/6/14,3.9894,2.7208,2.4714,0.0976,0.1492,0.0623,19.2392,60.0719,1.5932,26.7155,306.4527,299.855,5.4,0.6053,0.6053,-20.6696,124.6392,-20.6696,124.6392,1280.5232,402.209,486.1695,422.5119,527317483.7
000892.SZ,2016/4/29,14.83,10.381,2017/4/24,7.2134,5.6953,4.0335,0.042,0.0448,0.0098,-93.0685,25.5126,-1.079,16.6578,-141.025,-138.0806,-2.4956,367.4769,367.4769,367.4769,-95.7368,367.4769,-95.7368,-141.025,-110.7094,-139.0144,-110.9009,254078712.2
000892.SZ,2017/1/19,12.65,8.855,2017/8/8,5.645,4.2167,2.7696,0.3532,0.376,0.079,-15.6045,12.396,-1.4797,19.4186,-164.2781,-150.148,0.4425,0.3675,0.3675,-9.5455,616.576,-9.5455,616.576,-107.816,82.4654,-117.976,63.0875,431933455.6
000892.SZ,2017/4/26,10.17,7.119,2017/11/23,4.0558,3.2919,3.0762,1.4523,1.2651,0.4352,26.9035,44.5568,14.5076,23.9682,69.1542,57.8476,24.9603,112.2007,112.2007,177.6698,538.319,177.6698,538.319,156.5299,3133.1467,140.2413,2228.6694,78738712.3
000892.SZ,2017/5/11,9.98,6.986,2018/5/28,3.9894,2.7208,2.4714,0.0976,0.1492,0.0623,19.2392,60.0719,1.5932,26.7155,306.4527,299.855,5.4,0.6053,0.6053,-20.6696,124.6392,-20.6696,124.6392,1280.5232,402.209,486.1695,422.5119,527317483.7
000892.SZ,2016/7/22,15.81,11.067,2017/4/17,7.2134,5.6953,4.0335,0.042,0.0448,0.0098,-93.0685,25.5126,-1.079,16.6578,-141.025,-138.0806,-2.4956,367.4769,367.4769,367.4769,-95.7368,367.4769,-95.7368,-141.025,-110.7094,-139.0144,-110.9009,254078712.2
000892.SZ,2017/2/6,13.21,9.247,2017/8/8,5.645,4.2167,2.7696,0.3532,0.376,0.079,-15.6045,12.396,-1.4797,19.4186,-164.2781,-150.148,0.4425,0.3675,0.3675,-9.5455,616.576,-9.5455,616.576,-107.816,82.4654,-117.976,63.0875,431933455.6
000892.SZ,2016/12/14,13.69,9.583,2017/7/10,5.645,4.2167,2.7696,0.3532,0.376,0.079,-15.6045,12.396,-1.4797,19.4186,-164.2781,-150.148,0.4425,0.3675,0.3675,-9.5455,616.576,-9.5455,616.576,-107.816,82.4654,-117.976,63.0875,431933455.6
000893.SZ,2017/12/7,7.72,5.404,2018/2/6,1.8552,1.7406,1.5219,26.2249,59.6076,1.9705,-50.3862,4.993,-17.4061,8.2022,-7296.1231,-6857.4433,-18.094,-36.0084,-36.0084,-42.5397,2.718,-42.5397,2.718,-6225.9964,-3497.547,-9260.9658,-3028.2568,1535770294
000893.SZ,2018/1/18,8.88,6.216,2018/2/2,1.8552,1.7406,1.5219,26.2249,59.6076,1.9705,-50.3862,4.993,-17.4061,8.2022,-7296.1231,-6857.4433,-18.094,-36.0084,-36.0084,-42.5397,2.718,-42.5397,2.718,-6225.9964,-3497.547,-9260.9658,-3028.2568,1535770294
000893.SZ,2018/2/6,4.94,3.458,2018/6/21,1.8493,1.6955,1.4699,2.66,7.9683,0.2796,-5.5511,31.3616,-0.1565,7.7914,95.7501,98.3794,-0.7034,-74.672,-74.672,-78.582,3.8987,-78.582,3.8987,115.1886,176.4033,88.8637,71.4265,174828284.2
000893.SZ,2017/5/4,15.1,10.57,2017/5/26,1.5556,1.4583,0.2728,9.8798,20.3112,0.7236,-4.0305,4.3857,-0.4777,12.1004,-189.9025,-187.5476,2.087,-40.7459,-40.7459,-38.5582,51.6254,-38.5582,51.6254,-224.5644,-863.7301,-268.5751,-129.0914,690258100.5
000893.SZ,2018/2/2,6.08,4.256,2018/5/28,1.8493,1.6955,1.4699,2.66,7.9683,0.2796,-5.5511,31.3616,-0.1565,7.7914,95.7501,98.3794,-0.7034,-74.672,-74.672,-78.582,3.8987,-78.582,3.8987,115.1886,176.4033,88.8637,71.4265,174828284.2
000893.SZ,2016/11/28,12.86,9.002,2017/6/12,1.5556,1.4583,0.2728,9.8798,20.3112,0.7236,-4.0305,4.3857,-0.4777,12.1004,-189.9025,-187.5476,2.087,-40.7459,-40.7459,-38.5582,51.6254,-38.5582,51.6254,-224.5644,-863.7301,-268.5751,-129.0914,690258100.5
000893.SZ,2018/2/5,5.47,3.829,2018/5/30,1.8493,1.6955,1.4699,2.66,7.9683,0.2796,-5.5511,31.3616,-0.1565,7.7914,95.7501,98.3794,-0.7034,-74.672,-74.672,-78.582,3.8987,-78.582,3.8987,115.1886,176.4033,88.8637,71.4265,174828284.2
000893.SZ,2017/11/2,8.47,5.929,2018/2/5,1.8552,1.7406,1.5219,26.2249,59.6076,1.9705,-50.3862,4.993,-17.4061,8.2022,-7296.1231,-6857.4433,-18.094,-36.0084,-36.0084,-42.5397,2.718,-42.5397,2.718,-6225.9964,-3497.547,-9260.9658,-3028.2568,1535770294
000893.SZ,2016/12/7,11.87,8.309,2017/7/17,1.5556,1.4583,0.2728,9.8798,20.3112,0.7236,-4.0305,4.3857,-0.4777,12.1004,-189.9025,-187.5476,2.087,-40.7459,-40.7459,-38.5582,51.6254,-38.5582,51.6254,-224.5644,-863.7301,-268.5751,-129.0914,690258100.5
000893.SZ,2017/11/24,7.25,5.075,2018/2/6,1.8552,1.7406,1.5219,26.2249,59.6076,1.9705,-50.3862,4.993,-17.4061,8.2022,-7296.1231,-6857.4433,-18.094,-36.0084,-36.0084,-42.5397,2.718,-42.5397,2.718,-6225.9964,-3497.547,-9260.9658,-3028.2568,1535770294
000893.SZ,2016/11/24,13.34,9.338,2017/6/12,1.5556,1.4583,0.2728,9.8798,20.3112,0.7236,-4.0305,4.3857,-0.4777,12.1004,-189.9025,-187.5476,2.087,-40.7459,-40.7459,-38.5582,51.6254,-38.5582,51.6254,-224.5644,-863.7301,-268.5751,-129.0914,690258100.5
000893.SZ,2016/10/26,11.81,8.267,2017/7/17,1.5556,1.4583,0.2728,9.8798,20.3112,0.7236,-4.0305,4.3857,-0.4777,12.1004,-189.9025,-187.5476,2.087,-40.7459,-40.7459,-38.5582,51.6254,-38.5582,51.6254,-224.5644,-863.7301,-268.5751,-129.0914,690258100.5
000893.SZ,2017/11/3,8.28,5.796,2018/2/5,1.8552,1.7406,1.5219,26.2249,59.6076,1.9705,-50.3862,4.993,-17.4061,8.2022,-7296.1231,-6857.4433,-18.094,-36.0084,-36.0084,-42.5397,2.718,-42.5397,2.718,-6225.9964,-3497.547,-9260.9658,-3028.2568,1535770294
000893.SZ,2017/10/26,8.32,5.824,2018/2/5,1.8552,1.7406,1.5219,26.2249,59.6076,1.9705,-50.3862,4.993,-17.4061,8.2022,-7296.1231,-6857.4433,-18.094,-36.0084,-36.0084,-42.5397,2.718,-42.5397,2.718,-6225.9964,-3497.547,-9260.9658,-3028.2568,1535770294
000893.SZ,2017/9/29,8.91,6.237,2018/2/2,1.8552,1.7406,1.5219,26.2249,59.6076,1.9705,-50.3862,4.993,-17.4061,8.2022,-7296.1231,-6857.4433,-18.094,-36.0084,-36.0084,-42.5397,2.718,-42.5397,2.718,-6225.9964,-3497.547,-9260.9658,-3028.2568,1535770294
000893.SZ,2017/5/8,13.64,9.548,2017/6/12,1.5556,1.4583,0.2728,9.8798,20.3112,0.7236,-4.0305,4.3857,-0.4777,12.1004,-189.9025,-187.5476,2.087,-40.7459,-40.7459,-38.5582,51.6254,-38.5582,51.6254,-224.5644,-863.7301,-268.5751,-129.0914,690258100.5
000893.SZ,2017/3/8,14.5,10.15,2017/5/26,1.5556,1.4583,0.2728,9.8798,20.3112,0.7236,-4.0305,4.3857,-0.4777,12.1004,-189.9025,-187.5476,2.087,-40.7459,-40.7459,-38.5582,51.6254,-38.5582,51.6254,-224.5644,-863.7301,-268.5751,-129.0914,690258100.5
000893.SZ,2017/2/27,14.42,10.094,2017/5/26,1.5556,1.4583,0.2728,9.8798,20.3112,0.7236,-4.0305,4.3857,-0.4777,12.1004,-189.9025,-187.5476,2.087,-40.7459,-40.7459,-38.5582,51.6254,-38.5582,51.6254,-224.5644,-863.7301,-268.5751,-129.0914,690258100.5
000893.SZ,2016/12/28,11.51,8.057,2017/7/17,1.5556,1.4583,0.2728,9.8798,20.3112,0.7236,-4.0305,4.3857,-0.4777,12.1004,-189.9025,-187.5476,2.087,-40.7459,-40.7459,-38.5582,51.6254,-38.5582,51.6254,-224.5644,-863.7301,-268.5751,-129.0914,690258100.5
000906.SZ,2017/9/11,6.9445,4.86115,2018/7/5,1.2022,0.9261,0.6535,11.8947,10.3536,2.9398,0.4498,2.204,4.8146,77.332,47.8271,49.2561,15.9598,38.0466,38.0466,31.3855,21.4468,31.3855,21.4468,56.776,8.5956,39.231,22.6886,63293810081
000908.SZ,2017/5/26,7.5812,5.30684,2018/2/2,2.4647,2.2011,1.9174,2.156,3.6553,0.8941,7.1688,78.6229,6.7951,46.6004,-41.4318,-46.9069,-5.1664,-2.153,-2.153,-0.6682,144.9458,-0.6682,144.9458,-68.8098,0.5694,-74.0438,-5.4973,1491978701
000908.SZ,2017/11/3,7.0026,4.90182,2018/6/19,2.4231,2.1162,1.8091,0.8927,1.4907,0.3978,7.139,73.8872,2.7995,41.8978,-4.88,-6.1195,-2.018,8.2058,8.2058,8.0911,56.4855,8.0911,56.4855,43.502,166.2063,49.547,255.3016,2585696902
000908.SZ,2017/11/20,6.1348,4.29436,2018/7/4,2.4231,2.1162,1.8091,0.8927,1.4907,0.3978,7.139,73.8872,2.7995,41.8978,-4.88,-6.1195,-2.018,8.2058,8.2058,8.0911,56.4855,8.0911,56.4855,43.502,166.2063,49.547,255.3016,2585696902
000908.SZ,2016/11/11,11.5414,8.07898,2017/5/10,2.3214,2.0852,1.8323,0.8174,1.2288,0.2894,8.9611,75.2705,2.5133,51.4672,-31.7123,-30.9197,0.8823,-7.6891,-7.6891,-4.948,56.9119,-4.948,56.9119,-56.9606,-11.1177,-58.845,-18.2377,382981405.9
