,ts_code,start_date,is_release,release_date
70571,300457.SZ,2018-08-14,0.0,
70572,300457.SZ,2018-07-31,0.0,
70573,300457.SZ,2018-05-25,0.0,
70575,300457.SZ,2018-02-09,0.0,
70576,300457.SZ,2018-01-17,0.0,
70579,300457.SZ,2016-08-29,0.0,
70580,300458.SZ,2016-09-13,1.0,20160928
70581,300459.SZ,2017-06-20,1.0,20190620
70582,300459.SZ,2018-10-11,1.0,20190829
70583,300459.SZ,2017-06-20,1.0,20190829
70584,300459.SZ,2018-10-11,0.0,
70585,300459.SZ,2017-09-13,1.0,20190726
70586,300459.SZ,2017-09-13,0.0,
70587,300459.SZ,2016-07-18,0.0,
70588,300459.SZ,2017-06-29,0.0,
70589,300459.SZ,2017-09-13,1.0,20190718
70590,300459.SZ,2018-08-16,0.0,
70591,300459.SZ,2018-09-06,0.0,
70593,300459.SZ,2018-10-12,0.0,
70596,300459.SZ,2019-06-21,0.0,
70597,300459.SZ,2019-06-18,0.0,
70598,300459.SZ,2019-05-30,0.0,
70600,300459.SZ,2019-05-31,0.0,
70601,300459.SZ,2019-01-30,0.0,
70602,300459.SZ,2019-01-18,0.0,
70603,300459.SZ,2016-01-19,1.0,20190118
70604,300459.SZ,2018-12-19,0.0,
70605,300459.SZ,2016-09-09,1.0,20181218
70606,300459.SZ,2018-12-17,0.0,
70607,300459.SZ,2016-09-13,1.0,20181214
70608,300459.SZ,2016-10-28,0.0,
70614,300459.SZ,2016-09-13,0.0,
70615,300459.SZ,2018-09-11,0.0,
70616,300459.SZ,2016-09-09,0.0,
70617,300459.SZ,2017-03-15,1.0,20180911
70621,300459.SZ,2017-09-14,1.0,20180613
70622,300459.SZ,2016-12-15,1.0,20180608
70623,300459.SZ,2017-04-27,1.0,20180608
70624,300459.SZ,2017-12-20,1.0,20180608
70625,300459.SZ,2017-03-22,1.0,20180604
70626,300459.SZ,2017-03-27,1.0,20180604
70627,300459.SZ,2017-03-27,0.0,
70628,300459.SZ,2017-03-30,0.0,
70629,300459.SZ,2017-03-22,0.0,
70630,300459.SZ,2017-03-08,1.0,20180604
70631,300459.SZ,2017-03-08,0.0,
70632,300459.SZ,2017-03-30,1.0,20180604
70633,300459.SZ,2016-06-28,1.0,20180509
70634,300459.SZ,2018-05-10,0.0,
70635,300459.SZ,2017-04-18,1.0,20180418
70636,300459.SZ,2017-04-17,1.0,20180417
70639,300459.SZ,2017-03-22,1.0,20180208
70640,300459.SZ,2017-03-27,1.0,20180208
70642,300459.SZ,2017-03-08,1.0,20180208
70643,300459.SZ,2017-03-30,1.0,20180208
70645,300459.SZ,2018-01-30,0.0,
70648,300459.SZ,2017-12-26,1.0,20180105
70649,300459.SZ,2017-12-20,0.0,
70650,300459.SZ,2017-09-14,0.0,
70651,300459.SZ,2016-08-26,1.0,20170914
70653,300459.SZ,2016-12-07,1.0,20170906
70654,300459.SZ,2017-07-31,0.0,
70656,300459.SZ,2017-06-20,0.0,
70657,300459.SZ,2017-06-12,0.0,
70658,300459.SZ,2017-06-05,0.0,
70659,300459.SZ,2017-05-08,0.0,
70660,300459.SZ,2017-05-02,0.0,
70662,300459.SZ,2017-04-27,0.0,
70666,300459.SZ,2016-06-23,1.0,20170425
70667,300459.SZ,2017-04-19,0.0,
70668,300459.SZ,2017-04-17,0.0,
70669,300459.SZ,2016-05-23,1.0,20170412
70670,300459.SZ,2016-07-14,1.0,20170328
70671,300459.SZ,2016-07-14,1.0,20170323
70676,300459.SZ,2017-03-15,0.0,
70677,300459.SZ,2016-06-28,1.0,20170313
70678,300459.SZ,2016-05-20,1.0,20170302
70679,300459.SZ,2017-01-17,0.0,
70680,300459.SZ,2016-12-19,0.0,
70681,300459.SZ,2016-12-15,0.0,
70682,300459.SZ,2016-01-19,1.0,20161207
70683,300459.SZ,2016-01-19,0.0,
70685,300459.SZ,2016-06-28,1.0,20161026
70686,300459.SZ,2016-06-28,0.0,
70688,300459.SZ,2016-07-18,1.0,20160930
70689,300459.SZ,2016-05-20,1.0,20160927
70692,300459.SZ,2016-07-14,1.0,20160919
70694,300459.SZ,2016-09-09,1.0,20160914
70695,300459.SZ,2016-09-13,1.0,20160914
70700,300459.SZ,2016-01-19,1.0,20160519
70709,300460.SZ,2018-06-19,0.0,
70710,300460.SZ,2017-05-17,0.0,
70716,300460.SZ,2017-05-08,1.0,20180608
70719,300460.SZ,2018-06-05,0.0,
70725,300460.SZ,2016-10-25,1.0,20170601
70728,300460.SZ,2017-05-08,0.0,
70731,300461.SZ,2018-12-28,0.0,
70734,300461.SZ,2016-11-08,1.0,20181008
70735,300461.SZ,2016-11-08,0.0,
70736,300461.SZ,2017-04-06,0.0,
70737,300461.SZ,2017-04-05,0.0,
70739,300462.SZ,2017-12-06,1.0,20190605
70740,300462.SZ,2018-02-02,1.0,20190605
70741,300462.SZ,2018-09-19,1.0,20190605
70742,300462.SZ,2018-09-19,0.0,
70743,300462.SZ,2018-04-12,1.0,20180712
70744,300462.SZ,2018-04-12,0.0,
70745,300462.SZ,2018-02-02,0.0,
70746,300462.SZ,2017-12-06,0.0,
70747,300462.SZ,2017-01-09,1.0,20170816
70748,300463.SZ,2017-07-31,1.0,20190828
70750,300463.SZ,2018-08-01,1.0,20190828
70751,300463.SZ,2019-03-06,1.0,20190828
70752,300463.SZ,2017-04-18,1.0,20190724
70753,300463.SZ,2017-03-28,1.0,20190710
70754,300463.SZ,2019-01-14,1.0,20190710
70755,300463.SZ,2018-11-19,1.0,20190620
70756,300463.SZ,2019-03-20,0.0,
70757,300463.SZ,2019-03-19,0.0,
70758,300463.SZ,2019-03-12,0.0,
70759,300463.SZ,2019-03-04,0.0,
70761,300463.SZ,2017-07-31,0.0,
70762,300463.SZ,2018-08-01,0.0,
70763,300463.SZ,2019-03-06,0.0,
70764,300463.SZ,2019-02-21,0.0,
70765,300463.SZ,2018-07-23,1.0,20190219
70766,300463.SZ,2017-04-18,0.0,
70767,300463.SZ,2019-01-25,0.0,
70768,300463.SZ,2018-02-09,1.0,20190128
70769,300463.SZ,2017-03-28,1.0,20190110
70770,300463.SZ,2017-03-28,0.0,
70771,300463.SZ,2019-01-14,0.0,
70772,300463.SZ,2019-01-08,0.0,
70773,300463.SZ,2016-01-08,1.0,20190104
70774,300463.SZ,2018-12-20,0.0,
70776,300463.SZ,2017-11-20,1.0,20181120
70777,300463.SZ,2018-11-19,0.0,
70778,300463.SZ,2016-11-10,1.0,20181108
70779,300463.SZ,2016-11-10,1.0,20181118
70780,300463.SZ,2018-07-23,0.0,
70787,300463.SZ,2017-03-28,1.0,20180612
70788,300463.SZ,2018-02-09,0.0,
70789,300463.SZ,2017-02-13,1.0,20180212
70790,300463.SZ,2017-11-20,0.0,
70791,300463.SZ,2016-12-22,1.0,20171122
70794,300463.SZ,2016-05-16,1.0,20170508
70799,300463.SZ,2016-02-02,1.0,20170214
70802,300463.SZ,2016-11-10,0.0,
70803,300463.SZ,2016-01-08,0.0,
70804,300464.SZ,2018-02-05,1.0,20190809
70805,300464.SZ,2018-02-08,1.0,20190809
70806,300464.SZ,2018-10-16,1.0,20190809
70807,300464.SZ,2019-05-15,0.0,
70808,300464.SZ,2017-08-10,1.0,20190429
70809,300464.SZ,2018-10-16,1.0,20190423
70810,300464.SZ,2017-10-12,1.0,20190423
70811,300464.SZ,2017-08-10,0.0,
70812,300464.SZ,2019-04-26,0.0,
70813,300464.SZ,2019-04-08,1.0,20190426
70814,300464.SZ,2019-04-24,0.0,
70815,300464.SZ,2019-04-18,0.0,
70816,300464.SZ,2019-04-11,0.0,
70817,300464.SZ,2018-04-24,1.0,20190416
70818,300464.SZ,2016-03-21,1.0,20190409
70819,300464.SZ,2019-04-08,0.0,
70820,300464.SZ,2019-02-13,0.0,
70822,300464.SZ,2018-10-16,0.0,
70825,300464.SZ,2017-06-29,1.0,20180724
70826,300464.SZ,2017-07-18,0.0,
70827,300464.SZ,2018-02-05,0.0,
70828,300464.SZ,2018-02-08,0.0,
70829,300464.SZ,2018-01-18,0.0,
70830,300464.SZ,2017-05-26,0.0,
70831,300464.SZ,2017-06-26,0.0,
70832,300464.SZ,2018-04-24,0.0,
70833,300464.SZ,2017-05-26,1.0,20180425
70834,300464.SZ,2017-06-29,0.0,
70835,300464.SZ,2017-03-29,1.0,20180425
70836,300464.SZ,2017-04-06,1.0,20180425
70838,300464.SZ,2017-06-29,1.0,20180420
70842,300464.SZ,2017-10-12,0.0,
70843,300464.SZ,2016-08-11,1.0,20170908
70846,300464.SZ,2016-07-19,1.0,20170704
70847,300464.SZ,2017-04-19,1.0,20170704
70848,300464.SZ,2017-07-05,0.0,
70849,300464.SZ,2016-09-26,1.0,20170630
70853,300464.SZ,2016-03-21,0.0,
70854,300465.SZ,2019-03-08,0.0,
70855,300465.SZ,2017-03-20,1.0,20190225
70856,300465.SZ,2017-08-21,1.0,20190225
70857,300465.SZ,2018-12-06,1.0,20190225
70858,300465.SZ,2018-11-20,1.0,20190225
70859,300465.SZ,2018-08-03,1.0,20190225
70860,300465.SZ,2018-12-06,0.0,
70861,300465.SZ,2018-11-20,0.0,
70862,300465.SZ,2018-08-03,0.0,
70863,300465.SZ,2018-03-08,0.0,
70864,300465.SZ,2017-05-24,1.0,20171124
70865,300465.SZ,2017-06-06,1.0,20171124
70866,300465.SZ,2016-11-23,1.0,20171124
70867,300465.SZ,2017-05-24,1.0,20171012
70868,300465.SZ,2017-06-06,1.0,20171012
70869,300465.SZ,2016-10-12,1.0,20171012
70870,300465.SZ,2017-08-21,0.0,
70871,300465.SZ,2017-08-11,0.0,
70872,300465.SZ,2017-03-20,0.0,
70873,300465.SZ,2016-01-20,1.0,20161220
70874,300466.SZ,2017-02-06,1.0,20190807
70875,300466.SZ,2017-02-06,0.0,
70876,300466.SZ,2017-02-06,1.0,20190625
70878,300466.SZ,2018-10-17,1.0,20190618
70879,300466.SZ,2018-06-20,1.0,20190618
70880,300466.SZ,2018-09-19,1.0,20190618
70881,300466.SZ,2018-06-08,0.0,
70882,300466.SZ,2019-06-06,0.0,
70883,300466.SZ,2018-06-08,1.0,20190606
70884,300466.SZ,2018-02-06,0.0,
70885,300466.SZ,2018-02-06,1.0,20190509
70886,300466.SZ,2017-09-05,1.0,20190418
70887,300466.SZ,2017-09-05,0.0,
70888,300466.SZ,2018-10-30,1.0,20190403
70889,300466.SZ,2018-10-30,0.0,
70890,300466.SZ,2019-04-04,0.0,
70891,300466.SZ,2017-02-06,1.0,20190212
70893,300466.SZ,2019-02-13,0.0,
70894,300466.SZ,2018-11-06,0.0,
70896,300466.SZ,2018-10-16,0.0,
70897,300466.SZ,2018-10-17,0.0,
70898,300466.SZ,2018-10-11,0.0,
70899,300466.SZ,2018-09-19,0.0,
70900,300466.SZ,2018-06-22,0.0,
70901,300466.SZ,2017-06-28,1.0,20180625
70902,300466.SZ,2018-06-21,0.0,
70903,300466.SZ,2018-06-20,0.0,
70904,300466.SZ,2018-02-08,1.0,20180612
70905,300466.SZ,2017-06-28,1.0,20180612
70907,300466.SZ,2018-06-06,0.0,
70909,300466.SZ,2017-02-06,1.0,20180504
70910,300466.SZ,2018-02-06,1.0,20180504
70912,300466.SZ,2018-04-27,0.0,
70914,300466.SZ,2018-02-08,0.0,
70916,300466.SZ,2016-11-11,1.0,20171110
70917,300466.SZ,2016-12-16,1.0,20171110
70918,300466.SZ,2016-12-22,1.0,20171110
70919,300466.SZ,2017-11-09,0.0,
70920,300466.SZ,2016-09-06,1.0,20170906
70923,300466.SZ,2017-06-16,1.0,20170714
70924,300466.SZ,2016-06-22,1.0,20170629
70925,300466.SZ,2017-06-28,0.0,
70926,300466.SZ,2016-06-22,1.0,20170208
70928,300466.SZ,2016-01-14,1.0,20160907
70929,300466.SZ,2016-06-30,0.0,
70931,300467.SZ,2017-07-27,0.0,
70932,300467.SZ,2018-08-21,0.0,
70933,300467.SZ,2019-01-30,0.0,
70935,300467.SZ,2016-06-07,0.0,
70936,300467.SZ,2017-07-11,0.0,
70937,300467.SZ,2017-07-21,0.0,
70939,300467.SZ,2018-10-12,0.0,
70940,300467.SZ,2018-10-15,0.0,
70942,300467.SZ,2017-07-20,1.0,20190429
70943,300467.SZ,2018-08-10,1.0,20190429
70944,300467.SZ,2018-09-13,1.0,20190429
70945,300467.SZ,2016-10-25,1.0,20190429
70946,300467.SZ,2018-06-26,1.0,20190429
70947,300467.SZ,2017-07-14,0.0,
70948,300467.SZ,2018-04-25,0.0,
70949,300467.SZ,2018-04-26,0.0,
70950,300467.SZ,2018-04-17,0.0,
70952,300467.SZ,2016-10-25,0.0,
70953,300467.SZ,2016-10-25,1.0,20190219
70955,300467.SZ,2017-07-25,0.0,
70956,300467.SZ,2016-11-09,0.0,
70958,300467.SZ,2018-08-22,0.0,
70959,300467.SZ,2017-11-06,0.0,
70960,300467.SZ,2018-09-10,0.0,
70961,300467.SZ,2018-02-07,0.0,
70962,300467.SZ,2018-06-20,0.0,
70967,300467.SZ,2017-10-16,0.0,
70969,300467.SZ,2017-12-19,1.0,20180919
70970,300467.SZ,2018-05-08,1.0,20180919
70972,300467.SZ,2018-04-17,1.0,20180919
70973,300467.SZ,2018-01-16,0.0,
70974,300467.SZ,2017-12-18,0.0,
70975,300467.SZ,2018-05-08,0.0,
70976,300467.SZ,2017-12-19,0.0,
70977,300467.SZ,2018-01-08,1.0,20180919
70978,300467.SZ,2018-01-16,1.0,20180919
70979,300467.SZ,2018-01-08,0.0,
70980,300467.SZ,2017-12-18,1.0,20180919
70981,300467.SZ,2018-09-13,0.0,
70982,300467.SZ,2018-09-11,0.0,
70984,300467.SZ,2018-09-06,0.0,
70987,300467.SZ,2018-08-17,0.0,
70988,300467.SZ,2018-08-07,0.0,
70989,300467.SZ,2018-08-10,0.0,
70992,300467.SZ,2018-06-26,0.0,
70999,300467.SZ,2018-04-17,1.0,20180524
71000,300467.SZ,2017-05-02,1.0,20180514
71003,300467.SZ,2017-04-18,1.0,20180423
71004,300467.SZ,2017-04-18,1.0,20180420
71005,300467.SZ,2016-04-18,1.0,20180418
71007,300467.SZ,2017-07-21,1.0,20180418
71008,300467.SZ,2018-04-13,0.0,
71010,300467.SZ,2017-07-24,1.0,20180117
71012,300467.SZ,2017-06-19,1.0,20180117
71013,300467.SZ,2017-06-19,1.0,20180109
71015,300467.SZ,2017-07-25,1.0,20171221
71016,300467.SZ,2016-11-17,1.0,20171221
71017,300467.SZ,2017-07-13,1.0,20171221
71020,300467.SZ,2016-06-07,1.0,20171115
71022,300467.SZ,2017-06-19,1.0,20171115
71023,300467.SZ,2016-11-17,1.0,20171113
71026,300467.SZ,2017-07-19,1.0,20171017
71027,300467.SZ,2016-11-16,1.0,20171017
71028,300467.SZ,2016-03-24,1.0,20170915
71029,300467.SZ,2016-03-24,0.0,
71030,300467.SZ,2016-11-16,1.0,20170912
71031,300467.SZ,2016-11-16,1.0,20170821
71034,300467.SZ,2016-07-18,1.0,20170719
71035,300467.SZ,2017-07-20,0.0,
71037,300467.SZ,2016-03-24,1.0,20170714
71039,300467.SZ,2016-07-18,1.0,20170713
71041,300467.SZ,2016-06-23,1.0,20170626
71042,300467.SZ,2017-05-18,0.0,
71043,300467.SZ,2017-05-02,0.0,
71044,300467.SZ,2016-03-21,1.0,20170413
71045,300467.SZ,2016-12-26,1.0,20170322
71046,300467.SZ,2016-12-26,1.0,20170316
71049,300467.SZ,2016-01-22,1.0,20160722
71050,300467.SZ,2016-07-15,0.0,
71054,300467.SZ,2016-04-08,1.0,20160613
71060,300467.SZ,2016-01-28,1.0,20160401
71061,300467.SZ,2016-01-14,1.0,20160401
71062,300469.SZ,2018-09-21,1.0,20190322
71063,300469.SZ,2016-03-25,1.0,20190322
71064,300469.SZ,2019-03-20,0.0,
71065,300469.SZ,2018-02-09,1.0,20190322
71067,300469.SZ,2018-10-19,1.0,20190322
71068,300469.SZ,2017-12-28,1.0,20190218
71069,300469.SZ,2017-06-30,1.0,20190218
71070,300469.SZ,2016-12-07,1.0,20190218
71071,300469.SZ,2018-02-07,1.0,20190211
71072,300469.SZ,2017-12-28,1.0,20190211
71073,300469.SZ,2017-12-28,0.0,
71074,300469.SZ,2017-07-17,1.0,20190211
71075,300469.SZ,2019-01-09,0.0,
71076,300469.SZ,2018-01-09,1.0,20190109
71077,300469.SZ,2018-01-09,0.0,
71078,300469.SZ,2018-02-07,0.0,
71080,300469.SZ,2016-12-07,1.0,20181207
71081,300469.SZ,2017-07-17,0.0,
71082,300469.SZ,2017-06-30,0.0,
71083,300469.SZ,2016-12-07,0.0,
71084,300469.SZ,2018-11-14,0.0,
71085,300469.SZ,2018-09-21,0.0,
71086,300469.SZ,2016-03-25,0.0,
71087,300469.SZ,2018-02-09,0.0,
71089,300469.SZ,2018-10-19,0.0,
71090,300469.SZ,2016-03-25,1.0,20181019
71095,300469.SZ,2018-02-09,1.0,20180924
71104,300470.SZ,2018-06-29,1.0,20190624
71105,300470.SZ,2018-06-29,1.0,20190506
71106,300470.SZ,2018-06-29,0.0,
71107,300470.SZ,2019-04-26,0.0,
71108,300470.SZ,2018-06-29,1.0,20190107
71110,300470.SZ,2019-01-04,0.0,
71114,300470.SZ,2017-04-12,0.0,
71116,300471.SZ,2019-04-09,0.0,
71117,300471.SZ,2019-03-08,0.0,
71118,300471.SZ,2018-02-01,1.0,20190114
71119,300471.SZ,2017-05-08,1.0,20190114
71120,300471.SZ,2018-06-22,1.0,20190114
71121,300471.SZ,2018-12-03,0.0,
71122,300471.SZ,2018-01-29,1.0,20181128
71123,300471.SZ,2018-02-01,1.0,20181128
71124,300471.SZ,2018-01-09,1.0,20181128
71125,300471.SZ,2017-06-27,1.0,20181128
71126,300471.SZ,2016-09-28,1.0,20181128
71127,300471.SZ,2017-02-20,1.0,20181128
71128,300471.SZ,2018-02-05,1.0,20181128
71129,300471.SZ,2018-06-27,1.0,20181128
71130,300471.SZ,2018-01-30,1.0,20181128
71131,300471.SZ,2017-12-20,1.0,20181128
71133,300471.SZ,2018-10-17,1.0,20181128
71135,300471.SZ,2018-06-20,1.0,20181128
71137,300471.SZ,2018-10-15,1.0,20181128
71138,300471.SZ,2018-11-07,0.0,
71139,300471.SZ,2018-10-17,0.0,
71141,300471.SZ,2018-10-15,0.0,
71142,300471.SZ,2018-01-30,0.0,
71143,300471.SZ,2018-06-20,0.0,
71144,300471.SZ,2018-06-27,0.0,
71145,300471.SZ,2018-06-20,1.0,20180627
71146,300471.SZ,2017-06-27,0.0,
71147,300471.SZ,2017-06-27,1.0,20180627
71148,300471.SZ,2018-01-30,1.0,20180627
71149,300471.SZ,2018-06-22,0.0,
71151,300471.SZ,2018-02-09,1.0,20180411
71152,300471.SZ,2018-02-02,1.0,20180212
71154,300471.SZ,2018-02-05,1.0,20180212
71155,300471.SZ,2018-01-30,1.0,20180212
71156,300471.SZ,2018-02-01,1.0,20180212
71157,300471.SZ,2018-02-07,0.0,
71159,300471.SZ,2018-01-17,1.0,20180212
71162,300471.SZ,2018-01-16,1.0,20180212
71164,300471.SZ,2017-12-14,1.0,20180212
71166,300471.SZ,2017-12-13,1.0,20180212
71168,300471.SZ,2018-02-01,0.0,
71169,300471.SZ,2018-02-05,0.0,
71172,300471.SZ,2018-01-29,0.0,
71173,300471.SZ,2018-01-09,0.0,
71174,300471.SZ,2017-12-20,0.0,
71176,300471.SZ,2017-02-20,0.0,
71178,300471.SZ,2016-09-28,0.0,
71179,300471.SZ,2016-03-03,1.0,20160908
71180,300472.SZ,2016-11-01,1.0,20190703
71181,300472.SZ,2017-11-01,1.0,20190703
71182,300472.SZ,2018-10-08,1.0,20190703
71183,300472.SZ,2019-05-10,1.0,20190703
71184,300472.SZ,2018-05-16,1.0,20190524
71185,300472.SZ,2019-05-10,0.0,
71186,300472.SZ,2019-01-16,1.0,20190515
71187,300472.SZ,2018-02-13,1.0,20190412
71188,300472.SZ,2018-09-17,1.0,20190306
71189,300472.SZ,2018-02-13,1.0,20190125
71190,300472.SZ,2018-02-13,0.0,
71191,300472.SZ,2019-01-16,0.0,
71192,300472.SZ,2018-10-08,0.0,
71194,300472.SZ,2018-09-17,0.0,
71195,300472.SZ,2018-08-06,0.0,
71196,300472.SZ,2018-06-19,0.0,
71198,300472.SZ,2018-05-16,0.0,
71200,300472.SZ,2017-12-22,0.0,
71201,300472.SZ,2017-12-07,0.0,
71202,300472.SZ,2017-12-05,0.0,
71203,300472.SZ,2017-11-06,0.0,
71206,300472.SZ,2017-11-02,0.0,
71208,300472.SZ,2017-11-01,0.0,
71209,300472.SZ,2017-07-18,0.0,
71210,300472.SZ,2017-06-30,0.0,
71211,300472.SZ,2016-12-22,0.0,
71212,300472.SZ,2016-12-05,0.0,
71214,300472.SZ,2016-11-01,0.0,
71215,300473.SZ,2018-07-09,0.0,
71216,300473.SZ,2017-04-13,0.0,
71217,300473.SZ,2017-04-13,1.0,20190628
71218,300473.SZ,2019-06-12,0.0,
71219,300473.SZ,2019-06-11,0.0,
71220,300473.SZ,2017-12-04,1.0,20190604
71221,300473.SZ,2017-12-04,0.0,
71222,300473.SZ,2019-06-03,0.0,
71224,300473.SZ,2017-05-16,1.0,20190527
71225,300473.SZ,2019-05-14,0.0,
71229,300473.SZ,2017-05-11,1.0,20190510
71230,300473.SZ,2017-06-02,1.0,20190510
71231,300473.SZ,2017-12-13,1.0,20190510
71232,300473.SZ,2018-07-09,1.0,20190510
71233,300473.SZ,2018-10-23,1.0,20190510
71234,300473.SZ,2019-05-13,0.0,
71236,300473.SZ,2017-12-07,0.0,
71237,300473.SZ,2018-07-05,1.0,20190123
71240,300473.SZ,2018-10-23,0.0,
71241,300473.SZ,2018-07-05,0.0,
71246,300473.SZ,2017-12-13,0.0,
71248,300473.SZ,2017-06-02,0.0,
71249,300473.SZ,2016-08-29,1.0,20170525
71250,300473.SZ,2017-05-16,0.0,
71251,300473.SZ,2017-05-11,0.0,
71252,300473.SZ,2016-10-11,1.0,20170508
71253,300473.SZ,2017-03-03,0.0,
71254,300473.SZ,2016-12-28,1.0,20170213
71255,300474.SZ,2017-08-10,0.0,
71256,300474.SZ,2016-08-08,1.0,20190807
71258,300474.SZ,2017-07-26,0.0,
71259,300474.SZ,2019-07-24,0.0,
71260,300474.SZ,2016-07-18,1.0,20190718
71261,300474.SZ,2017-07-26,1.0,20190604
71262,300474.SZ,2017-03-14,1.0,20190529
71263,300474.SZ,2018-03-14,1.0,20190412
71264,300474.SZ,2019-04-10,0.0,
71265,300474.SZ,2016-06-14,1.0,20190312
71266,300474.SZ,2017-03-15,1.0,20180328
71267,300474.SZ,2018-03-14,0.0,
71268,300474.SZ,2017-08-24,0.0,
71273,300474.SZ,2017-05-24,0.0,
71274,300474.SZ,2016-06-14,1.0,20170329
71275,300474.SZ,2017-03-14,0.0,
71277,300474.SZ,2017-01-19,0.0,
71279,300474.SZ,2016-12-19,0.0,
71280,300474.SZ,2016-08-08,0.0,
71281,300474.SZ,2016-07-18,0.0,
71282,300474.SZ,2016-06-14,0.0,
71284,300476.SZ,2019-04-15,1.0,20190603
71285,300476.SZ,2019-06-03,0.0,
71286,300476.SZ,2019-04-15,0.0,
71287,300476.SZ,2018-09-10,0.0,
71288,300476.SZ,2018-09-10,1.0,20190308
71289,300476.SZ,2016-07-26,1.0,20181130
71291,300476.SZ,2018-09-10,1.0,20180914
71292,300476.SZ,2018-06-22,0.0,
71293,300476.SZ,2017-03-23,0.0,
71294,300476.SZ,2017-03-28,0.0,
71295,300476.SZ,2016-04-12,1.0,20170324
71296,300476.SZ,2016-08-31,1.0,20170214
71297,300476.SZ,2017-02-13,0.0,
71298,300476.SZ,2016-07-26,0.0,
71300,300476.SZ,2016-06-22,0.0,
71301,300477.SZ,2019-05-20,0.0,
71302,300477.SZ,2018-12-03,0.0,
71304,300477.SZ,2017-12-01,0.0,
71311,300477.SZ,2019-07-26,0.0,
71312,300477.SZ,2019-07-10,0.0,
71313,300477.SZ,2018-06-26,1.0,20190711
71314,300477.SZ,2017-09-11,1.0,20190711
71315,300477.SZ,2018-09-03,1.0,20190627
71316,300477.SZ,2019-01-30,1.0,20190627
71317,300477.SZ,2018-09-03,0.0,
71318,300477.SZ,2019-06-27,0.0,
71320,300477.SZ,2019-06-28,0.0,
71321,300477.SZ,2016-06-27,1.0,20190627
71322,300477.SZ,2016-06-27,1.0,20190626
71323,300477.SZ,2016-06-27,1.0,20190625
71325,300477.SZ,2019-01-30,1.0,20190625
71326,300477.SZ,2019-01-30,1.0,20190626
71331,300477.SZ,2019-01-30,0.0,
71332,300477.SZ,2019-06-25,0.0,
71333,300477.SZ,2019-06-26,0.0,
71334,300477.SZ,2016-06-27,0.0,
71335,300477.SZ,2017-12-25,0.0,
71337,300477.SZ,2017-11-30,0.0,
71339,300477.SZ,2019-05-31,0.0,
71341,300477.SZ,2017-12-01,1.0,20190531
71357,300477.SZ,2017-05-22,1.0,20190521
71370,300477.SZ,2017-12-07,0.0,
71383,300477.SZ,2017-09-11,0.0,
71386,300477.SZ,2017-09-13,0.0,
71393,300477.SZ,2017-09-11,1.0,20181130
71402,300477.SZ,2018-06-26,0.0,
71416,300477.SZ,2017-05-18,1.0,20180809
71417,300477.SZ,2018-07-05,0.0,
71419,300477.SZ,2018-07-03,0.0,
71420,300477.SZ,2018-06-29,0.0,
71423,300477.SZ,2017-05-22,1.0,20180528
71424,300477.SZ,2017-05-18,1.0,20180528
71426,300477.SZ,2017-12-07,1.0,20180516
71427,300477.SZ,2016-06-27,1.0,20180516
71433,300477.SZ,2016-11-22,1.0,20180516
71434,300477.SZ,2017-12-25,1.0,20180516
71436,300477.SZ,2016-10-17,1.0,20180516
71439,300477.SZ,2018-04-12,0.0,
71440,300477.SZ,2018-01-30,1.0,20180412
71444,300477.SZ,2018-01-30,0.0,
71457,300477.SZ,2017-05-22,0.0,
71460,300477.SZ,2017-05-18,0.0,
71463,300478.SZ,2019-07-31,0.0,
71466,300478.SZ,2019-07-17,0.0,
71468,300478.SZ,2018-03-26,1.0,20190612
71469,300478.SZ,2018-03-26,0.0,
71471,300478.SZ,2018-03-26,1.0,20190605
71472,300478.SZ,2018-12-12,1.0,20190530
71473,300478.SZ,2018-12-07,1.0,20190531
71474,300478.SZ,2019-01-29,1.0,20190508
71475,300478.SZ,2018-11-16,1.0,20190322
71476,300478.SZ,2019-01-29,0.0,
71477,300478.SZ,2019-01-07,1.0,20190129
71478,300478.SZ,2019-01-07,0.0,
71479,300478.SZ,2018-12-12,0.0,
71480,300478.SZ,2018-12-07,0.0,
71481,300478.SZ,2017-01-25,0.0,
71482,300478.SZ,2018-11-16,0.0,
71483,300478.SZ,2017-01-25,1.0,20181116
71484,300478.SZ,2018-08-06,1.0,20181031
71485,300478.SZ,2018-09-20,1.0,20181031
71488,300478.SZ,2018-08-06,1.0,20180826
71489,300478.SZ,2018-09-27,0.0,
71490,300478.SZ,2018-09-20,0.0,
71491,300478.SZ,2018-02-07,1.0,20180920
71493,300478.SZ,2018-01-17,1.0,20180806
71495,300478.SZ,2018-08-06,0.0,
71496,300478.SZ,2017-03-29,1.0,20180806
71497,300478.SZ,2017-03-29,1.0,20180730
71498,300478.SZ,2018-06-21,1.0,20180730
71499,300478.SZ,2018-06-22,0.0,
71501,300478.SZ,2016-09-27,1.0,20180321
71502,300478.SZ,2016-08-29,1.0,20180207
71504,300478.SZ,2018-02-07,0.0,
71505,300478.SZ,2018-01-17,0.0,
71507,300478.SZ,2017-09-05,0.0,
71508,300478.SZ,2016-04-18,1.0,20170904
71509,300478.SZ,2017-07-07,0.0,
71510,300478.SZ,2016-07-04,1.0,20170707
71511,300478.SZ,2017-03-29,0.0,
71513,300478.SZ,2016-04-18,1.0,20170330
71514,300478.SZ,2017-02-24,0.0,
71517,300478.SZ,2016-06-29,1.0,20170120
